,text_surronding,Gender
Colette_Claudine-a-l-ecole_<je-1951>_48760,me retourne sur lui et je lui dis : –,female
Colette_Claudine-a-l-ecole_<je-1951>_48771,", non , voyons , je n' ai pas l'",female
Colette_Claudine-a-l-ecole_<je-1951>_48781,air malade ; pourquoi dites - vous ça ? –,female
Colette_Claudine-a-l-ecole_<je-1951>_48805,"c' est la couleur de ma peau , voilà .",female
Colette_Claudine-a-l-ecole_<je-1951>_48818,assis sur le banc et me tient debout devant lui,female
Colette_Claudine-a-l-ecole_<je-1951>_48833,"– Tais - toi , tu dis des bêtises .",female
Colette_Claudine-a-l-ecole_<je-1951>_48840,des bêtises . Pourquoi as - tu toujours l' air,female
Colette_Claudine-a-l-ecole_<je-1951>_48855,"… ? – Si , tu me comprends bien .",female
Colette_Claudine-a-l-ecole_<je-1951>_48860,"tu me comprends bien . Tu as une frimousse ,",female
Colette_Claudine-a-l-ecole_<je-1951>_48865,"Tu as une frimousse , tu sais , qui vous",female
Colette_Claudine-a-l-ecole_<je-1951>_48869,", tu sais , qui vous trotte dans la tête",female
Colette_Claudine-a-l-ecole_<je-1951>_48880,on l' a vue ! Je ris stupidement . Ô,female
Colette_Claudine-a-l-ecole_<je-1951>_48889,"Ô Père Éternel , envoyez - moi de l' esprit",female
Colette_Claudine-a-l-ecole_<je-1951>_48900,"des reparties fines , car je m' en sens terriblement",female
Colette_Claudine-a-l-ecole_<je-1951>_48913,Est - ce vrai que tu vas te promener toujours,female
Colette_Claudine-a-l-ecole_<je-1951>_48938,"Parce que , coquine , tu vas trouver un amoureux",female
Colette_Claudine-a-l-ecole_<je-1951>_48948,", peut - être ? Tu es si bien surveillée",female
Colette_Claudine-a-l-ecole_<je-1951>_48954,es si bien surveillée ! Je hausse les épaules :,female
Colette_Claudine-a-l-ecole_<je-1951>_48965,Vous connaissez aussi bien que moi tous les gens d',female
Colette_Claudine-a-l-ecole_<je-1951>_48972,les gens d' ici ; me voyez - vous un,female
Colette_Claudine-a-l-ecole_<je-1951>_48974,d' ici ; me voyez - vous un amoureux dedans,female
Colette_Claudine-a-l-ecole_<je-1951>_48986,C' est vrai . Mais tu aurais assez de vice,female
Colette_Claudine-a-l-ecole_<je-1951>_48993,"assez de vice … Il me serre les bras ,",female
Colette_Claudine-a-l-ecole_<je-1951>_49011,. Quelle chaleur ici ! J' aimerais mieux qu' il,female
Colette_Claudine-a-l-ecole_<je-1951>_49016,J' aimerais mieux qu' il me laissât rentrer . –,female
Colette_Claudine-a-l-ecole_<je-1951>_49022,"laissât rentrer . – Si tu es mal portante ,",female
Colette_Claudine-a-l-ecole_<je-1951>_49030,"portante , que ne viens - tu me consulter ,",female
Colette_Claudine-a-l-ecole_<je-1951>_49036,"tu me consulter , chez moi ? Je réponds trop",female
Colette_Claudine-a-l-ecole_<je-1951>_49038,"consulter , chez moi ? Je réponds trop vite »",female
Colette_Claudine-a-l-ecole_<je-1951>_49045,trop vite » Non ! je n' irai pas …,female
Colette_Claudine-a-l-ecole_<je-1951>_49052,irai pas … » et je cherche à dégager mes,female
Colette_Claudine-a-l-ecole_<je-1951>_49056,"et je cherche à dégager mes bras , mais il",female
Colette_Claudine-a-l-ecole_<je-1951>_49061,"mes bras , mais il me tient solidement et lève",female
Colette_Claudine-a-l-ecole_<je-1951>_49067,tient solidement et lève vers moi des yeux ardents et,female
Colette_Claudine-a-l-ecole_<je-1951>_49083,"est vrai . – Ô petite , petite charmante ,",female
Colette_Claudine-a-l-ecole_<je-1951>_49085,". – Ô petite , petite charmante , pourquoi as",female
Colette_Claudine-a-l-ecole_<je-1951>_49090,"petite charmante , pourquoi as - tu peur ? Tu",female
Colette_Claudine-a-l-ecole_<je-1951>_49094,as - tu peur ? Tu as si tort d',female
Colette_Claudine-a-l-ecole_<je-1951>_49105,peur de moi ! Crois - tu que je sois,female
Colette_Claudine-a-l-ecole_<je-1951>_49113,je sois un goujat ? Tu n' aurais rien à,female
Colette_Claudine-a-l-ecole_<je-1951>_49123,"craindre , rien . Ô petite Claudine , tu me",female
Colette_Claudine-a-l-ecole_<je-1951>_49126,". Ô petite Claudine , tu me plais tant ,",female
Colette_Claudine-a-l-ecole_<je-1951>_49132,"me plais tant , avec tes yeux d' un brun",female
Colette_Claudine-a-l-ecole_<je-1951>_49143,et des boucles folles ! Tu es faite comme une,female
Colette_Claudine-a-l-ecole_<je-1951>_49161,"Il se dresse brusquement , m' enveloppe et m' embrasse",female
Colette_Claudine-a-l-ecole_<je-1951>_49164,"brusquement , m' enveloppe et m' embrasse ; je n'",female
Colette_Claudine-a-l-ecole_<je-1951>_49167,enveloppe et m' embrasse ; je n' ai pas le,female
Colette_Claudine-a-l-ecole_<je-1951>_49186,"et trop nerveux , et mes idées sont en salade",female
Colette_Claudine-a-l-ecole_<je-1951>_49192,idées sont en salade dans ma tête … En voilà,female
Colette_Claudine-a-l-ecole_<je-1951>_49200,En voilà une aventure ! Je ne sais plus ce,female
Colette_Claudine-a-l-ecole_<je-1951>_49206,"ne sais plus ce que je dis , ma cervelle",female
Colette_Claudine-a-l-ecole_<je-1951>_49209,"ce que je dis , ma cervelle tourne … Je",female
Colette_Claudine-a-l-ecole_<je-1951>_49213,", ma cervelle tourne … Je ne peux pourtant pas",female
Colette_Claudine-a-l-ecole_<je-1951>_49226,", rouge et secouée comme je suis , et je",female
Colette_Claudine-a-l-ecole_<je-1951>_49230,"comme je suis , et je le sens derrière moi",female
Colette_Claudine-a-l-ecole_<je-1951>_49234,et je le sens derrière moi qui va vouloir m',female
Colette_Claudine-a-l-ecole_<je-1951>_49238,"derrière moi qui va vouloir m' embrasser encore , sûrement",female
Colette_Claudine-a-l-ecole_<je-1951>_49244,"embrasser encore , sûrement … J' ouvre la porte du",female
Colette_Claudine-a-l-ecole_<je-1951>_49251,"la porte du perron , je dévale dans la cour",female
Colette_Claudine-a-l-ecole_<je-1951>_49261,jusqu' à la pompe où je bois un gobelet d',female
Colette_Claudine-a-l-ecole_<je-1951>_49291,! et puis zut ! Je crierai s' il veut,female
Colette_Claudine-a-l-ecole_<je-1951>_49296,Je crierai s' il veut me reprendre … C' est,female
Colette_Claudine-a-l-ecole_<je-1951>_49303,… C' est qu' il m' a embrassée sur le,female
Colette_Claudine-a-l-ecole_<je-1951>_49336,"corridor , quelle chance ! Je rentre dans la classe",female
Colette_Claudine-a-l-ecole_<je-1951>_49343,"dans la classe , et je le vois debout ,",female
Colette_Claudine-a-l-ecole_<je-1951>_49358,tranquillement avec mademoiselle Sergent . Je m' assieds à ma,female
Colette_Claudine-a-l-ecole_<je-1951>_49362,". Je m' assieds à ma place , il me",female
Colette_Claudine-a-l-ecole_<je-1951>_49366,"à ma place , il me dévisage et demande :",female
Colette_Claudine-a-l-ecole_<je-1951>_49372,dévisage et demande : – Tu n' as pas bu,female
Colette_Claudine-a-l-ecole_<je-1951>_49401,détestable pour la santé . Je suis plus hardie devant,female
Colette_Claudine-a-l-ecole_<je-1951>_49413,"monde . – Non , je n' ai bu qu'",female
Colette_Claudine-a-l-ecole_<je-1951>_49426,"c' est bien assez , je n' en reprendrai pas",female
Colette_Claudine-a-l-ecole_<je-1951>_49440,"un air content : – Tu es drôle , tu",female
Colette_Claudine-a-l-ecole_<je-1951>_49444,"– Tu es drôle , tu n' es pas trop",female
Colette_Claudine-a-l-ecole_<je-1951>_49482,pour la tenue déplorable que j' affiche avec son idole,female
Colette_Claudine-a-l-ecole_<je-1951>_49488,affiche avec son idole . J' en ai chaud moi,female
Colette_Claudine-a-l-ecole_<je-1951>_49492,. J' en ai chaud moi ; il est stupide,female
Colette_Claudine-a-l-ecole_<je-1951>_49512,ne peut se tenir de me demander : « Il,female
Colette_Claudine-a-l-ecole_<je-1951>_49539,n' est pas elle qui me fera parler : «,female
Colette_Claudine-a-l-ecole_<je-1951>_49544,me fera parler : « Tu es bête ! Je,female
Colette_Claudine-a-l-ecole_<je-1951>_49549,Tu es bête ! Je te dis que je viens,female
Colette_Claudine-a-l-ecole_<je-1951>_49570,"tour , se frotte contre moi comme une chatte énervée",female
Colette_Claudine-a-l-ecole_<je-1951>_49579,énervée et se risque à me questionner : « Dis,female
Colette_Claudine-a-l-ecole_<je-1951>_49631,{14} . Il avait à me consulter sur l' unification,female
Colette_Claudine-a-l-ecole_<je-1951>_49651,"rien me dire , et moi je te dis tout",female
Colette_Claudine-a-l-ecole_<je-1951>_49652,"me dire , et moi je te dis tout !",female
Colette_Claudine-a-l-ecole_<je-1951>_49662,– Tout quoi ? Ça m' avance à grand -,female
Colette_Claudine-a-l-ecole_<je-1951>_49712,"Tais - toi , je t' en prie ! Je",female
Colette_Claudine-a-l-ecole_<je-1951>_49734,"! – Alors , ne me demande rien . Si",female
Colette_Claudine-a-l-ecole_<je-1951>_49743,"Si tu es sage , je te donnerai ma belle",female
Colette_Claudine-a-l-ecole_<je-1951>_49766,"! tu es gentille . Je t' embrasse bien ,",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67472,"repose , forcément , car l' élève qu' il attend",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67474,"forcément , car l' élève qu' il attend est occupée",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67487,"je risquais une tentative sur sa vertu ! Doucement ,",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67529,"me voit pas . – Claudine , vous savez bien",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67548,", ma chère enfant ! Votre père va bien ?",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67557,"? – Très bien , je vous remercie . –",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67571,marche l' examen ? Êtes - vous contente ? Avez,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67576,- vous contente ? Avez - vous bientôt fini ?,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67584,fini ? – Hélas ! je le voudrais ! Mais,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67589,je le voudrais ! Mais j' ai encore à passer,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67619,"se porte bien ? – Ma femme , elle se",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67634,"elle ferait bien mieux de me soigner , mais …",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67647,"monsieur Sallé , puisque vous me tenez , débarrassez -",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67651,"vous me tenez , débarrassez - moi de la littérature",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67659,la littérature . – Mais je n' en suis pas,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67698,"fait , ça fait que je jouissais d' un instant",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67707,instant de repos et que je l' avais bien mérité,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67741,soyez bon . Vous ne me demanderez presque rien .,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67749,rien . Vous savez que j' en sais plus que,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67766,les bouquins de littérature . Je suis souris dans la,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67784,", c' est vrai . Je peux bien faire ça",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67792,faire ça pour vous . J' avais l' intention de,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67830,". Les troubadours , ça me connaît : je les",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67833,", ça me connaît : je les vois tous sous",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67848,"Florentin , comme ça … Je me lève et je",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67852,… Je me lève et je prends la pose :,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67871,ombrelle verte du père Sallé me servant de mandoline .,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67884,seuls en ce coin ! Luce me regarde de loin,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67885,en ce coin ! Luce me regarde de loin et,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67972,", monsieur Sallé , que je me représente les troubadours",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67987,"troubadour premier empire . – Mon enfant , vous êtes",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67990,". – Mon enfant , vous êtes un peu folle",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_67997,"un peu folle , mais je me délasse avec vous",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68008,Qu' est - ce que vous pouvez bien appeler les,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68024,"? Parlez tout bas , ma petite Claudine , si",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68042,"les troubadours premier empire , je les ai connus par",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68056,papa . Écoutez bien . Je fredonne tout bas :,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68180,"mon enfant , allez , vous aurez une bonne note",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68189,"note , mes amitiés à votre père , dites -",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68224,", merci encore de ne m' avoir pas interrogée ,",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68229,"m' avoir pas interrogée , je ne dirai rien ,",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68243,un brave homme ! ça m' a rendu un peu,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68252,"peu de courage , et j' ai l' air si",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68264,Luce me demande : – Tu as donc bien répondu,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68276,est - ce qu' il t' a demandé ? Pourquoi,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68282,a demandé ? Pourquoi prenais - tu son ombrelle ?,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68293,Ah ! voilà ! Il m' a demandé des choses,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68317,servaient ; une chance que je savais tous ces détails,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68334,"instruments … non vrai , je tremble en pensant qu'",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68341,en pensant qu' il pouvait me le demander ! La,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68358,pas dans le programme ! Je le dirai à Mademoiselle,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68372,"nous ferons une réclamation . Tu as fini , toi",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68376,". Tu as fini , toi ? – Oui ,",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68383,"– Oui , merci ! J' ai fini . J'",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68387,! J' ai fini . J' ai cent kilos de,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68397,"moins sur la poitrine , je t' assure ; je",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68401,", je t' assure ; je crois qu' il n'",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68432,! c' est Roubaud . Je m' assieds devant lui,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68456,"mondain de l' endroit , je parle , mais il",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68461,"je parle , mais il m' en veut encore ,",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68488,un peu grincheuse qu' il me demande : – Vous,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68492,il me demande : – Vous ne vous êtes pas,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68505,"frondaisons , aujourd' hui , Mademoiselle ? – Est -",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68519,"fait partie du programme , Monsieur ? Il toussote .",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68524,Monsieur ? Il toussote . J' ai commis une grosse,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68539,Tant pis ! – Veuillez me dire comment vous vous,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68542,– Veuillez me dire comment vous vous y prendriez pour,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68557,". – Mon Dieu , Monsieur , il y a",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68592,mais ne suffirait pas à vous obtenir une note somptueuse,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68600,note somptueuse … Tâchez de me dire avec quels ingrédients,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68605,me dire avec quels ingrédients vous fabriquerez de l' encre,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68625,fer … gomme … – Vous ne connaissez pas les,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68640,– Tant pis ! pouvez - vous me parler du,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68642,pis ! pouvez - vous me parler du mica ?,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68648,parler du mica ? – Je n' en ai jamais,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68719,de la plombagine ? – Je n' en connais pas,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68745,"? – Oui , mais on en fait beaucoup ;",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68758,"des mines en Russie , je crois . On consomme",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68787,"sur leur calepin … ( Il rougit , et s'",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68814,Miss Edgeworth : – Veuillez me traduire quelques phrases .,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68848,d' une façon ridicule ; je ne sais pas prononcer,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68870,? – Ça fait que je n' aime pas être,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68882,"– Lisez un peu , je vous arrêterai tout de",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68883,"Lisez un peu , je vous arrêterai tout de suite",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68889,"arrêterai tout de suite . Je lis , mais tout",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68904,"peine les syllabes , et je traduis les phrases avant",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68930,"empressement à ne pas montrer mon insuffisance en anglais ,",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68936,"insuffisance en anglais , et j' ai envie de le",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68947,. Comme si c' était ma faute ! – C',female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68956,C' est bien . Voulez - vous me citer quelques,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68958,bien . Voulez - vous me citer quelques verbes irréguliers,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68980,"To see , voir . I saw , seen .",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_68990,"To be , être . I was , been .",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69000,"To drink , boire . I drank , drunk .",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69010,"To … – Assez , je vous remercie . Bonne",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69011,"… – Assez , je vous remercie . Bonne chance",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69017,"remercie . Bonne chance , Mademoiselle . – Vous êtes",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69020,"chance , Mademoiselle . – Vous êtes trop bon ,",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69025,"Vous êtes trop bon , Monsieur . J' ai su",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69027,"trop bon , Monsieur . J' ai su le lendemain",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69037,que ce tartufe bien mis m' avait collé une très,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69056,"la moyenne , de quoi me faire recaler , si",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69076,", n' avaient plaidé en ma faveur . Fiez -",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69094,lissent leurs moustaches et crayonnent votre portrait en vous coulant,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69097,et crayonnent votre portrait en vous coulant des regards !,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69106,"! Il est vrai que je l' avais vexé ,",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69142,"que de l' anglais , je m' assieds et m'",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69146,", je m' assieds et m' occupe de mettre un",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69158,art dans le désordre de mes cheveux . Luce vient,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69163,"mes cheveux . Luce vient me trouver , roule complaisamment",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69168,"me trouver , roule complaisamment mes boucles sur son doigt",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69194,"Où sont les autres , petite ? – Les autres",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69245,bonne femme de mademoiselle Michelot m' appelle enfin . Elle,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69263,Anaïs elle - même . Je m' assieds ; elle,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69268,Je m' assieds ; elle me considère sans rien dire,female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69288,"Vous êtes … musicienne , m' a dit mademoiselle Sergent",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69299,"– Oui , Mademoiselle , je joue du piano .",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69316,": – Mais alors , vous en savez bien plus",female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69331,est parti du cœur ; je ne peux pas m',female
Colette_Claudine-a-l-ecole_<l' élève-2808>_69434,"Michelot hoche la tête et m' adjuge , sans insister",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33126,", une conversation quelconque avec la timide et triste mademoiselle",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33139,"pâle et craintive . – Vous vous plaisez ici ,",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33144,"Vous vous plaisez ici , Mademoiselle ? Elle regarde autour",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33146,"plaisez ici , Mademoiselle ? Elle regarde autour d' elle",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33150,? Elle regarde autour d' elle avant de répondre :,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33161,"Oh ! pas beaucoup , je ne connais personne ,",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33166,"je ne connais personne , je m' ennuie un peu",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33174,un peu . – Mais votre collègue est aimable avec,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33179,"votre collègue est aimable avec vous , ainsi que mademoiselle",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33187,que mademoiselle Sergent ? – Je … je ne sais,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33189,Sergent ? – Je … je ne sais pas ;,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33198,"; non , vraiment , je ne sais pas si",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33213,ne s' occupent jamais de moi . – Par exemple,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33225,"Oui … à table elles me parlent un peu ,",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33242,elles s' en vont et je reste toute seule avec,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33311,par mois ! – Voulez - vous que je vous,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33314,– Voulez - vous que je vous prête des livres,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33315,"Voulez - vous que je vous prête des livres ,",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33320,"vous prête des livres , Mademoiselle , si vous vous",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33323,"livres , Mademoiselle , si vous vous ennuyez le soir",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33333,? ( Quelle joie ! Elle en devient presque rose,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33343,! ) – Oh ! je veux bien … Oh,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33349,veux bien … Oh ! vous êtes bien aimable ;,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33358,; est - ce que vous croyez que cela ne,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33373,– Mademoiselle Sergent ? Si vous croyez qu' elle le,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33381,"elle le saura seulement , vous avez encore des illusions",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33390,illusions sur l' intérêt que vous porte cette rousse !,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33403,"presque avec confiance , et me demande si je veux",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33406,", et me demande si je veux lui prêter Le",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33438,"son Feuillet romanesque ; elle me fait pitié , cette",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33445,"pitié , cette abandonnée ! Je l' élèverais bien au",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33490,"et effarouchée de causer avec moi . – Bonjour ,",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33499,", petit singe ; dis - moi « bonjour ,",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33520,Tu as bien dormi ? Je lui caresse rudement les,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33537,"lui déplaire , et elle me rit de ses yeux",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33554,"aux yeux de Fanchette , ma belle chatte . –",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33607,. – Un lit ? tu l' as vu ?,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33634,"forme de lit , elle me l' a dit .",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33641,a dit . – Elle te l' a dit ?,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33668,"Elle fuit épouvantée , car je scande mes insultes de",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33670,"épouvantée , car je scande mes insultes de coups de",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33697,"disparaît dans l' escalier , je lui jette cette suprême",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33724,divan qui se déplie ! Je déplierais plutôt ce mur,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33739,"ces êtres - là , ma parole ! Elle a",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33768,"grande Anaïs arrive pendant que je souffle encore , et",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33773,"je souffle encore , et me demande ce que j'",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33777,et me demande ce que j' ai . – Rien,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33785,"– Rien du tout , j' ai seulement battu la",female
